GeneID,TrnID,PepID,GeneName,GeneFamily,UniProtKB_ID,UniProtKB_Gene_Name
ENSG00000182141,ENST00000356929,ENSP00000349401,ZNF708,zf-C2H2,P17019,ZN708_HUMAN
ENSG00000242852,ENST00000397732,ENSP00000380840,ZNF709,zf-C2H2,Q8N972,ZN709_HUMAN
ENSG00000197951,ENST00000599599,ENSP00000471138,ZNF71,zf-C2H2,Q9NQZ8,ZNF71_HUMAN
ENSG00000140548,ENST00000268154,ENSP00000268154,ZNF710,zf-C2H2,Q8N1W2,ZN710_HUMAN
ENSG00000147180,ENST00000674551,ENSP00000502839,ZNF711,zf-C2H2,Q9Y462,ZN711_HUMAN
ENSG00000178665,ENST00000429591,ENSP00000416662,ZNF713,zf-C2H2,Q8N859,ZN713_HUMAN
ENSG00000160352,ENST00000456283,ENSP00000478345,ZNF714,zf-C2H2,Q96N38,ZN714_HUMAN
ENSG00000182111,ENST00000420713,ENSP00000394248,ZNF716,zf-C2H2,A6NP11,ZN716_HUMAN
ENSG00000227124,ENST00000652011,ENSP00000498738,ZNF717,zf-C2H2,Q9BY31,ZN717_HUMAN
ENSG00000250312,ENST00000510175,ENSP00000480556,ZNF718,zf-C2H2,Q3SXZ3,ZN718_HUMAN
ENSG00000182903,ENST00000511833,ENSP00000428878,ZNF721,zf-C2H2,Q8TF20,ZN721_HUMAN
ENSG00000241149,ENST00000330020,ENSP00000492202,ZNF722P,zf-C2H2,A0A1W2PQL4,ZN722_HUMAN
ENSG00000196081,ENST00000418100,ENSP00000413411,ZNF724,zf-C2H2,A8MTY0,ZN724_HUMAN
ENSG00000213967,ENST00000594466,ENSP00000471516,ZNF726,zf-C2H2,A6NNF4,ZN726_HUMAN
ENSG00000214652,ENST00000456806,ENSP00000485448,ZNF727,zf-C2H2,A8MUV8,ZN727_HUMAN
ENSG00000269067,ENST00000594710,ENSP00000471593,ZNF728,zf-C2H2,P0DKX0,ZN728_HUMAN
ENSG00000196350,ENST00000601693,ENSP00000469582,ZNF729,zf-C2H2,A6NN14,ZN729_HUMAN
ENSG00000183850,ENST00000597761,ENSP00000472959,ZNF730,zf-C2H2,Q6ZMV8,ZN730_HUMAN
ENSG00000186777,ENST00000419098,ENSP00000415774,ZNF732,zf-C2H2,B4DXR9,ZN732_HUMAN
ENSG00000223614,ENST00000429565,ENSP00000485547,ZNF735,zf-C2H2,P0CB33,ZN735_HUMAN
ENSG00000234444,ENST00000423484,ENSP00000400852,ZNF736,zf-C2H2,B4DX44,ZN736_HUMAN
ENSG00000237440,ENST00000427401,ENSP00000395733,ZNF737,zf-C2H2,O75373,ZN737_HUMAN
ENSG00000185252,ENST00000400451,ENSP00000383301,ZNF74,zf-C2H2,Q16587,ZNF74_HUMAN
ENSG00000139651,ENST00000416904,ENSP00000409463,ZNF740,zf-C2H2,Q8NDX6,ZN740_HUMAN
ENSG00000181220,ENST00000458143,ENSP00000395007,ZNF746,zf-C2H2,Q6NUN9,ZN746_HUMAN
ENSG00000169955,ENST00000693075,ENSP00000509633,ZNF747,zf-C2H2,Q9BV97,ZN747_HUMAN
ENSG00000186230,ENST00000334181,ENSP00000333980,ZNF749,zf-C2H2,O43361,ZN749_HUMAN
ENSG00000141579,ENST00000269394,ENSP00000269394,ZNF750,TF_others,Q32MQ0,ZN750_HUMAN
ENSG00000162086,ENST00000669516,ENSP00000499415,ZNF75A,zf-C2H2,Q96N20,ZN75A_HUMAN
ENSG00000186376,ENST00000370766,ENSP00000359802,ZNF75D,zf-C2H2,P51815,ZN75D_HUMAN
ENSG00000065029,ENST00000373953,ENSP00000363064,ZNF76,zf-C2H2,P36508,ZNF76_HUMAN
ENSG00000160336,ENST00000684525,ENSP00000507666,ZNF761,zf-C2H2,Q86XN6,ZN761_HUMAN
ENSG00000197054,ENST00000358987,ENSP00000402017,ZNF763,zf-C2H2,Q0D2J5,ZN763_HUMAN
ENSG00000169951,ENST00000395091,ENSP00000378526,ZNF764,zf-C2H2,Q96H86,ZN764_HUMAN
ENSG00000196417,ENST00000396408,ENSP00000379689,ZNF765,zf-C2H2,Q7L2R6,ZN765_HUMAN
ENSG00000196214,ENST00000439461,ENSP00000409652,ZNF766,zf-C2H2,Q5HY98,ZN766_HUMAN
ENSG00000169957,ENST00000380412,ENSP00000369777,ZNF768,zf-C2H2,Q9H5H4,ZN768_HUMAN
ENSG00000175691,ENST00000314531,ENSP00000319053,ZNF77,zf-C2H2,Q15935,ZNF77_HUMAN
ENSG00000198146,ENST00000356321,ENSP00000348673,ZNF770,zf-C2H2,Q6IQ21,ZN770_HUMAN
ENSG00000179965,ENST00000319296,ENSP00000323945,ZNF771,zf-C2H2,Q7L3S4,ZN771_HUMAN
ENSG00000197128,ENST00000356584,ENSP00000348992,ZNF772,zf-C2H2,Q68DY9,ZN772_HUMAN
ENSG00000152439,ENST00000282292,ENSP00000282292,ZNF773,zf-C2H2,Q6PK81,ZN773_HUMAN
ENSG00000196391,ENST00000354377,ENSP00000346348,ZNF774,zf-C2H2,Q6NX45,ZN774_HUMAN
ENSG00000196456,ENST00000329630,ENSP00000330838,ZNF775,zf-C2H2,Q96BV0,ZN775_HUMAN
ENSG00000152443,ENST00000317178,ENSP00000321812,ZNF776,zf-C2H2,Q68DI1,ZN776_HUMAN
ENSG00000196453,ENST00000247930,ENSP00000247930,ZNF777,zf-C2H2,Q9ULD5,ZN777_HUMAN
ENSG00000170100,ENST00000433976,ENSP00000405289,ZNF778,zf-C2H2,Q96MU6,ZN778_HUMAN
ENSG00000197782,ENST00000683561,ENSP00000506741,ZNF780A,zf-C2H2,O75290,Z780A_HUMAN
ENSG00000128000,ENST00000434248,ENSP00000391641,ZNF780B,zf-C2H2,Q9Y6R6,Z780B_HUMAN
ENSG00000196381,ENST00000358582,ENSP00000351391,ZNF781,zf-C2H2,Q8N8C0,ZN781_HUMAN
ENSG00000196597,ENST00000481138,ENSP00000419397,ZNF782,zf-C2H2,Q6ZMW2,ZN782_HUMAN
ENSG00000204946,ENST00000434415,ENSP00000410890,ZNF783,zf-C2H2,Q6ZMS7,ZN783_HUMAN
ENSG00000179922,ENST00000325351,ENSP00000320096,ZNF784,zf-C2H2,Q8NCA9,ZN784_HUMAN
ENSG00000197162,ENST00000395216,ENSP00000378642,ZNF785,zf-C2H2,A8K8V0,ZN785_HUMAN
ENSG00000197362,ENST00000491431,ENSP00000417470,ZNF786,zf-C2H2,Q8N393,ZN786_HUMAN
ENSG00000142409,ENST00000610935,ENSP00000478557,ZNF787,zf-C2H2,Q6DD87,ZN787_HUMAN
ENSG00000198556,ENST00000331410,ENSP00000331927,ZNF789,zf-C2H2,Q5FWF6,ZN789_HUMAN
ENSG00000196152,ENST00000342483,ENSP00000362446,ZNF79,zf-C2H2,Q15937,ZNF79_HUMAN
ENSG00000197863,ENST00000356725,ENSP00000349161,ZNF790,zf-C2H2,Q6PG37,ZN790_HUMAN
ENSG00000173875,ENST00000343325,ENSP00000342974,ZNF791,zf-C2H2,Q3KP31,ZN791_HUMAN
ENSG00000180884,ENST00000404801,ENSP00000385099,ZNF792,zf-C2H2,Q3KQV3,ZN792_HUMAN
ENSG00000188227,ENST00000627814,ENSP00000487183,ZNF793,zf-C2H2,Q6ZN11,ZN793_HUMAN
ENSG00000196466,ENST00000430385,ENSP00000411084,ZNF799,zf-C2H2,Q96GE5,ZN799_HUMAN
ENSG00000278129,ENST00000621650,ENSP00000477716,ZNF8,zf-C2H2,P17098,ZNF8_HUMAN
ENSG00000174255,ENST00000482457,ENSP00000417192,ZNF80,zf-C2H2,P51504,ZNF80_HUMAN
ENSG00000048405,ENST00000265827,ENSP00000265827,ZNF800,zf-C2H2,Q2TB10,ZN800_HUMAN
ENSG00000204524,ENST00000414468,ENSP00000412999,ZNF805,zf-C2H2,Q5CZA5,ZN805_HUMAN
ENSG00000198482,ENST00000359798,ENSP00000352846,ZNF808,zf-C2H2,Q8N4W9,ZN808_HUMAN
ENSG00000197779,ENST00000338637,ENSP00000341151,ZNF81,zf-C2H2,P51508,ZNF81_HUMAN
ENSG00000198346,ENST00000396403,ENSP00000379684,ZNF813,zf-C2H2,Q6ZN06,ZN813_HUMAN
ENSG00000204514,ENST00000435989,ENSP00000410545,ZNF814,zf-C2H2,B7Z6K7,ZN814_HUMAN
ENSG00000180257,ENST00000444460,ENSP00000403266,ZNF816,zf-C2H2,Q0VGE8,ZN816_HUMAN
ENSG00000102984,ENST00000425432,ENSP00000398089,ZNF821,zf-C2H2,O75541,ZN821_HUMAN
ENSG00000197933,ENST00000341191,ENSP00000340683,ZNF823,zf-C2H2,P16415,ZN823_HUMAN
ENSG00000151612,ENST00000508784,ENSP00000421863,ZNF827,zf-C2H2,Q17R98,ZN827_HUMAN
ENSG00000185869,ENST00000391711,ENSP00000429266,ZNF829,zf-C2H2,Q3KNS6,ZN829_HUMAN
ENSG00000167766,ENST00000597597,ENSP00000472619,ZNF83,zf-C2H2,P51522,ZNF83_HUMAN
ENSG00000124203,ENST00000371030,ENSP00000360069,ZNF831,zf-C2H2,Q5JPB2,ZN831_HUMAN
ENSG00000127903,ENST00000537055,ENSP00000444747,ZNF835,zf-C2H2,Q9Y2P0,ZN835_HUMAN
ENSG00000196267,ENST00000682614,ENSP00000507838,ZNF836,zf-C2H2,Q6ZNA1,ZN836_HUMAN
ENSG00000152475,ENST00000597582,ENSP00000471478,ZNF837,zf-C2H2,Q96EG3,ZN837_HUMAN
ENSG00000198040,ENST00000539354,ENSP00000445549,ZNF84,zf-C2H2,P51523,ZNF84_HUMAN
ENSG00000197608,ENST00000594440,ENSP00000470100,ZNF841,zf-C2H2,Q6ZN19,ZN841_HUMAN
ENSG00000223547,ENST00000439326,ENSP00000392024,ZNF844,zf-C2H2,Q08AG5,ZN844_HUMAN
ENSG00000213799,ENST00000458035,ENSP00000388311,ZNF845,zf-C2H2,Q96IR2,ZN845_HUMAN
ENSG00000196605,ENST00000397902,ENSP00000380999,ZNF846,zf-C2H2,Q147U1,ZN846_HUMAN
ENSG00000105750,ENST00000328178,ENSP00000329793,ZNF85,zf-C2H2,Q03923,ZNF85_HUMAN
ENSG00000267041,ENST00000591344,ENSP00000464976,ZNF850,zf-C2H2,A8MQ14,ZN850_HUMAN
ENSG00000178917,ENST00000436261,ENSP00000389841,ZNF852,zf-C2H2,Q6ZMS4,ZN852_HUMAN
ENSG00000236609,ENST00000457543,ENSP00000455585,ZNF853,zf-C2H2,P0CG23,ZN853_HUMAN
ENSG00000197385,ENST00000360311,ENSP00000373274,ZNF860,zf-C2H2,A6NHJ4,ZN860_HUMAN
ENSG00000261221,ENST00000568956,ENSP00000457715,ZNF865,zf-C2H2,P0CJ78,ZN865_HUMAN
ENSG00000181666,ENST00000392153,ENSP00000375994,ZNF875,zf-C2H2,P10072,ZN875_HUMAN
ENSG00000257446,ENST00000547628,ENSP00000447931,ZNF878,zf-C2H2,C9JN71,ZN878_HUMAN
ENSG00000234284,ENST00000444149,ENSP00000414887,ZNF879,zf-C2H2,B4DU55,ZN879_HUMAN
ENSG00000221923,ENST00000422689,ENSP00000406318,ZNF880,zf-C2H2,Q6PDB4,ZN880_HUMAN
ENSG00000213793,ENST00000638862,ENSP00000491567,ZNF888,zf-C2H2,P0CJ79,ZN888_HUMAN
ENSG00000214029,ENST00000537226,ENSP00000437590,ZNF891,zf-C2H2,A8MT65,ZN891_HUMAN
ENSG00000213988,ENST00000418063,ENSP00000410466,ZNF90,zf-C2H2,Q03938,ZNF90_HUMAN
ENSG00000167232,ENST00000300619,ENSP00000300619,ZNF91,zf-C2H2,Q05481,ZNF91_HUMAN
ENSG00000146757,ENST00000328747,ENSP00000332595,ZNF92,zf-C2H2,Q03936,ZNF92_HUMAN
ENSG00000184635,ENST00000343769,ENSP00000342002,ZNF93,zf-C2H2,P35789,ZNF93_HUMAN
ENSG00000197360,ENST00000357774,ENSP00000350418,ZNF98,zf-C2H2,A6NK75,ZNF98_HUMAN
ENSG00000213973,ENST00000596209,ENSP00000472969,ZNF99,zf-C2H2,A8MXY4,ZNF99_HUMAN
ENSG00000124201,ENST00000396105,ENSP00000379412,ZNFX1,TF_others,Q9P2E3,ZNFX1_HUMAN
ENSG00000152467,ENST00000282326,ENSP00000282326,ZSCAN1,zf-C2H2,Q8NBB4,ZSCA1_HUMAN
ENSG00000130182,ENST00000576985,ENSP00000458879,ZSCAN10,zf-C2H2,Q96SZ4,ZSC10_HUMAN
ENSG00000158691,ENST00000684592,ENSP00000507347,ZSCAN12,zf-C2H2,O43309,ZSC12_HUMAN
ENSG00000196812,ENST00000340487,ENSP00000366527,ZSCAN16,zf-C2H2,Q9H4T2,ZSC16_HUMAN
ENSG00000121413,ENST00000601144,ENSP00000468934,ZSCAN18,zf-C2H2,Q8TBC5,ZSC18_HUMAN
ENSG00000176371,ENST00000546148,ENSP00000445451,ZSCAN2,zf-C2H2,Q7Z7L9,ZSCA2_HUMAN
ENSG00000121903,ENST00000684572,ENSP00000507139,ZSCAN20,zf-C2H2,P17040,ZSC20_HUMAN
ENSG00000166529,ENST00000292450,ENSP00000292450,ZSCAN21,zf-C2H2,Q9Y5A6,ZSC21_HUMAN
ENSG00000182318,ENST00000329665,ENSP00000332433,ZSCAN22,zf-C2H2,P10073,ZSC22_HUMAN
ENSG00000187987,ENST00000289788,ENSP00000289788,ZSCAN23,zf-C2H2,Q3MJ62,ZSC23_HUMAN
ENSG00000197037,ENST00000394152,ENSP00000377708,ZSCAN25,zf-C2H2,Q6NSZ9,ZSC25_HUMAN
ENSG00000197062,ENST00000421553,ENSP00000481707,ZSCAN26,zf-C2H2,Q16670,ZSC26_HUMAN
ENSG00000140265,ENST00000684362,ENSP00000507363,ZSCAN29,zf-C2H2,Q8IWY8,ZSC29_HUMAN
ENSG00000186814,ENST00000333206,ENSP00000329738,ZSCAN30,zf-C2H2,Q86W11,ZSC30_HUMAN
ENSG00000235109,ENST00000344279,ENSP00000345339,ZSCAN31,zf-C2H2,Q96LW9,ZSC31_HUMAN
ENSG00000140987,ENST00000396852,ENSP00000380061,ZSCAN32,zf-C2H2,Q9NX65,ZSC32_HUMAN
ENSG00000180532,ENST00000318203,ENSP00000321963,ZSCAN4,zf-C2H2,Q8NAM6,ZSCA4_HUMAN
ENSG00000131848,ENST00000683990,ENSP00000507065,ZSCAN5A,zf-C2H2,Q9BUG6,ZSA5A_HUMAN
ENSG00000197213,ENST00000586855,ENSP00000466072,ZSCAN5B,zf-C2H2,A6NJL1,ZSA5B_HUMAN
ENSG00000204532,ENST00000534327,ENSP00000435234,ZSCAN5C,zf-C2H2,A6NGD5,ZSA5C_HUMAN
ENSG00000137185,ENST00000252207,ENSP00000252207,ZSCAN9,zf-C2H2,O15535,ZSC9_HUMAN
ENSG00000198205,ENST00000358697,ENSP00000351530,ZXDA,zf-C2H2,P98168,ZXDA_HUMAN
ENSG00000198455,ENST00000374888,ENSP00000364023,ZXDB,zf-C2H2,P98169,ZXDB_HUMAN
ENSG00000070476,ENST00000389709,ENSP00000374359,ZXDC,zf-C2H2,Q2QGD7,ZXDC_HUMAN
ENSG00000036549,ENST00000370801,ENSP00000359837,ZZZ3,MYB,Q8IYH5,ZZZ3_HUMAN
ENSG00000283201,ENST00000611392,ENSP00000478939,,zf-C2H2,A0A087WUU8,
ENSG00000233757,ENST00000425953,ENSP00000478941,,zf-C2H2,A0A087WUV0,
ENSG00000264668,ENST00000522452,ENSP00000428966,,zf-C2H2,A0A0G2JH32,
ENSG00000283321,ENST00000637807,ENSP00000490530,,bHLH,A0A1B0GVI7,
ENSG00000284484,ENST00000640173,ENSP00000491197,,Homeobox,A0A1W2PPK0,
ENSG00000284691,ENST00000498682,ENSP00000492887,,zf-C2H2,B7ZLF3,
ENSG00000257184,ENST00000470747,ENSP00000421799,,Homeobox,D6RAR5,
ENSG00000258064,ENST00000548802,ENSP00000454911,,THAP,F8VRH5,
ENSG00000267179,ENST00000590798,ENSP00000467286,,zf-C2H2,K7EJH5,
ENSG00000267022,ENST00000591793,ENSP00000467018,,zf-C2H2,K7ENM7,
ENSG00000269693,ENST00000593682,ENSP00000473043,,zf-C2H2,M0R378,
ENSG00000254553,ENST00000480336,ENSP00000455300,,ZBTB,Q8NAP8,
ENSG00000261459,ENST00000569360,ENSP00000454241,,zf-C2H2,Q9BV97,
ENSG00000273049,ENST00000513209,ENSP00000476742,,Homeobox,V9GYH0,
ENSG00000196826,ENST00000428311,ENSP00000404127,,zf-C2H2,,
